gene_name	Control_Rep.A	Control_Rep.B	Treat1_Rep.A	Treat1_Rep.B	Treat2_Rep.A	Treat2_Rep.B	Treat3_Rep.A	Treat3_Rep.B
C1_08480C_A	9.964340868	9.73809226	10.08214904	9.829722735	10.55362929	10.50878516	10.45429929	10.04302728
C1_08490W_A	11.42678889	11.30149619	12.00527366	10.51766939	11.68562484	11.69609817	11.22400167	11.06069593
C1_08500C_A	18.48071921	17.72423405	18.67586402	18.55853282	14.79167165	14.91937547	18.00905769	17.64090862
C1_08510W_A	10.31288296	10.69696753	10.05528244	10.48884435	9.417852515	9.605479518	9.438791853	9.290018847
C1_08520C_A	9.310612782	10.4767462	10.41045135	9.743151394	9.978710459	10.033423	9.2644426	9.11113567
C1_08530W_A	6.714245518	5.459431619	5	6.459431619	6.882643049	7.22881869	8.426264755	8.262094845
C1_08540C_A	12.38316426	12.04234338	11.53818893	12.21188829	11.99859043	12.09803208	11.67021364	11.73597904
C1_08550C_A	12.18053081	12.07012094	11.70347105	11.56605404	11.40620501	11.45481335	11.81738343	11.6926155
C1_08560W_A	12.08945048	12.40087944	13.07146236	13.02980485	13.0610336	13.09308739	12.52037314	12.38127256
C1_08570C_A	8.573647187	8.721099189	9.252665432	8.447083226	5.727920455	5.554588852	8.243173983	8.379378367
C1_08580C_A	10.55937709	10.57553925	10.027906	10.23361968	10.91587938	11.00702727	11.19475685	10.76071995
C1_08590C_A	14.61895898	13.27131712	13.14593215	12.4123052	10.63843591	10.79603961	10.75321675	11.15228484
C1_08600C_A	11.5112585	11.93147623	12.27670602	11.66222331	12.25650357	12.34457332	11.19967234	11.18549492
C1_08610C_A	13.23376945	13.41204051	12.26678654	12.57813678	12.48457118	12.51545346	12.5112585	12.23631323
C1_08620W_A	9.361943774	9.285402219	8.022367813	8.154818109	9.321928095	9.30833903	9.121533517	9.052568051
C1_08630W_A	9.167418146	9.727920455	9.923327485	9.681238412	10.14082977	10.26678654	9.211888295	9.368506462
C1_08640W_A	9.544964433	9.471675214	9.353146825	9.152284842	10.17367714	10.28540222	10.05799172	9.884170519
C1_08650C_A	10.47978026	10.07815081	9.759888183	9.887220615	10.52356196	10.64655871	10.13570929	10.29001885
C1_08660C_A	8.87036472	8.758223215	9.588714636	9.853309555	10.43045255	10.47370575	10.21067134	9.97441459
C1_08670W_A	10.07547915	10.63934071	11.1401907	11.08547246	11.02721489	11.06474276	10.98655315	10.96722626
C1_08680C_A	10.08613623	9.810571635	9.856425529	9.776433032	10.63934071	10.71938882	10.83447105	10.67683861
C1_08690W_A	9.370687407	9.717676423	9.47370575	9.400879436	9.73470962	9.727920455	9.845490051	9.581200582
C1_08700W_A	11.11309098	11.09473751	11.93516505	12.20823436	12.11374217	12.25591375	11.28308835	11.29232163
C1_08710W_A	9.036173613	8.985841937	8.569855608	8.28077077	8.693486957	8.675957033	8.092757141	7.906890596
C1_08730W_A	10.07815081	9.82336724	9.73978061	10.40939094	10.60640521	10.63390341	10.24317398	10.203348
C1_08740C_A	13.28612454	12.98886217	12.71424552	12.63231366	13.64148732	13.73470962	13.96316703	13.72174005
C1_08750W_A	8.836050355	8.262094845	9.197216693	7.577428828	9.759888183	9.799281622	10.80735492	10.19967234
C1_08760W_A	10.73893668	9.773139207	9.818582177	9.451211112	9.485829309	9.493855449	8.535275377	8.603626345
C1_08770W_A	8.409390936	8.06608919	7.17990909	6.894817763	8.731319031	8.700439718	7.499845887	7.62935662
C1_08780W_A	11.53040634	10.47876962	9.77148947	9.84862294	10.31288296	10.56128795	8.592457037	9.136991112
C1_08790W_A	13.94214792	13.17461365	14.13145508	14.72643106	12.34374092	12.41943355	13.16490693	13.25930192
C1_08800W_A	11.51766939	10.4252159	11.08878824	11.35093918	11.08281434	11.11439305	11.41256985	11.19537221
C1_08810C_A	9.221587121	10.93957921	11.41996018	11.03548645	11.47065887	11.55602699	9.581200582	9.693486957
C1_08820C_A	8.30833903	7.960001932	8.087462841	7.8008999	8.194756854	8.344295908	6.599912842	6.741466986
C1_08830C_A	6.22881869	4.087462841	5.285402219	5.584962501	6.409390936	6.247927513	3.584962501	3.700439718
C1_08840W_A	8.011227255	5.64385619	7.129283017	7.475733431	8.21916852	8.204571144	7.599912842	6.977279923
C1_08850C_A	7.357552005	7.159871337	6.426264755	6.87036472	8.632995197	8.573647187	7.700439718	8.098032083
C1_08860C_A	9.675957033	9.417852515	9.918863237	9.731319031	10.35093918	10.33650656	10.17492568	10.03066714
C1_08870C_A	8.73470962	9.556506055	10.42311591	9.157346935	10.35645197	10.44914865	8.845490051	8.897845456
C1_08880W_A	11.81938079	10.83999107	10.27262978	9.721099189	10.24198315	10.28655776	9.810571635	10.20457114
C1_08890C_A	5.832890014	5.882643049	6.599912842	6.491853096	7.554588852	7.515699838	6.50779464	6.906890596
C1_08900W_A	7.599912842	8.396604781	6.820178962	6.894817763	8.54303182	8.625708843	7.794415866	7.672425342
C1_08910C_A	7.693486957	8.071462363	8.50779464	8.816983623	9.554588852	9.388017285	8.164906927	8.764871591
C1_08920W_A	8.816983623	10.50779464	10.82813648	10.70043972	10.63753055	10.57648435	9.477758266	9.686500527
C1_08930C_A	9.821773982	9.87036472	9.59058705	9.243173983	8.861086906	8.933690655	9.505811554	8.997179481
C1_08940C_A	10.79279029	10.17741954	8.581200582	8.714245518	8.243173983	8.243173983	8.50779464	8.977279923
C1_08950W_A	11.7968508	11.07347215	11.12734954	11.57742883	11.85135865	11.85330956	10.94982671	11.23182118
C1_08960W_A	4.459431619	4.64385619	6.475733431	8.21916852	10.06743436	9.805743872	7.960001932	9.62388149
C1_08970W_A	7.8008999	8.321928095	10.39981196	11.57695666	11.72195361	11.76321237	10.28771238	10.33091688
C1_08980C_A	12.45301335	12.05562137	12.30349538	12.54182262	13.82932634	13.68310427	13.66155544	13.72376759
C1_08990C_A	10.47775827	10.72024426	10.6794801	10.5526691	11.99293834	11.98441846	11.82296909	11.86959384
C1_09000W_A	9.038918989	8.103287808	6.700439718	6.727920455	8.383704292	8.321928095	8.888743249	8.741466986
C1_09010W_A	10.55074679	10.64205169	10.54206454	10.64835758	12.26912668	12.2974895	10.76487159	10.96722626
C1_09020W_A	11.49235395	11.8482317	11.18797059	11.51175265	10.60455323	10.58683979	10.78953364	10.78217919
C1_09030C_A	13.32685077	13.21780627	12.92184094	12.98744167	11.83209885	11.96434087	12.09110476	11.92295599
C1_09040C_A	7.727920455	8.842350343	9.661778098	8.361943774	9.167418146	9.036173613	7.417852515	7.820178962
C1_09050W_A	9.430452552	9.603626345	9.642051693	9.681238412	10.04848687	10.00842862	9.550746785	9.703903573
C1_09060C_A	8.717676423	8.060695932	8.14974712	8.434628228	10.11894107	9.884170519	10.59898297	10.83368075
C1_09070W_A	10.05663772	9.985841937	9.900866808	10.33873638	11.04028972	10.90312868	10.57175264	10.97226185
C1_09080C_A	10.27961058	10.86805085	11.17492568	10.35424938	7.857980995	7.832890014	9.807354922	10.17492568
C1_09090C_A	9.33315535	9.539158811	9.84862294	9.894817763	10.37395266	10.34983409	9.224001674	9.461479447
C1_09100W_A	6.882643049	6.768184325	6.392317423	5.754887502	7.22881869	7.46760555	6.392317423	6
C1_09110W_A	6.882643049	6.906890596	6.375039431	5.882643049	8.027905997	7.614709844	5.977279923	6.768184325
C1_09120W_A	8.266786541	9.465566405	7.832890014	8.005624549	8.864186145	8.997179481	8.321928095	7.672425342
C1_09130W_A	10.06474276	9.768184325	10.45429929	10.20457114	10.56795608	10.56319627	10.60269887	10.48582931
C1_09140C_A	8.055282436	8.438791853	8.945443836	8.84862294	8.845490051	8.897845456	9.756556323	9.54303182
C1_09150W_A	10.39660478	8.271463028	5.247927513	5.321928095	4.247927513	5.209453366	4.95419631	4.169925001
C1_09160W_A	8.845490051	7.523561956	8.876516947	9.988684687	12.27408691	12.34151882	13.14831769	12.84705735
C1_09170W_A	8.566054038	8.84862294	10.53527538	12.27932039	10.87498135	10.90463462	11.65687173	11.20640391
C1_09180W_A	7.129283017	6.942514505	6.321928095	7.159871337	8.982993575	9.100662339	7.658211483	7.882643049
C1_09190C_A	15.49666656	14.4926043	13.3459596	13.02392758	12.36877926	12.42574042	12.99081308	13.3079123
C1_09200W_A	10.08081753	9.808964175	8.618385502	8.744833837	9.763212367	9.71596199	8.625708843	8.960001932
C1_09210C_A	9.674192268	11.36577564	9.816983623	10.34983409	10.95346896	11.00211178	10.43671154	10.357552
C1_09220W_A	9.479780264	9.499845887	9.118941073	9.095397023	10.47573343	10.53332973	10.94617524	10.50878516
C1_09230C_A	9.903881846	9.511752654	8.962896005	7.936637939	9.405141463	9.385862401	9.103287808	8.873444113
C1_09240C_A	7.918863237	7.357552005	6.539158811	8.033423002	7.592457037	7.54689446	5.523561956	6.409390936
C1_09250W_A	14.18317012	12.747144	11.72706956	13.81177606	11.72408746	11.77643303	11.52110964	11.8494051
C1_09260C_A	10.13314221	9.975847968	9.663558104	9.656424863	10.18611424	10.32979634	10.72792045	10.47370575
C1_09270W_A	8.348728154	7.924812504	8.262094845	8.511752654	9.805743872	9.672425342	9.257387843	9.231221181
C1_09280W_A	8.836050355	9.471675214	9.918863237	9.906890596	10.69174352	10.76570049	10.46862404	10.31741261
C1_09290C_A	9.434628228	9.636624621	8.519636253	6.539158811	11.47370575	11.53138146	10.90388185	11.08480839
C1_09300C_A	5.169925001	4.807354922	7.108524457	2.321928095	7.965784285	7.971543554	6.894817763	6.700439718
C1_09310C_A	7.741466986	6.247927513	5.754887502	5.554588852	8.361943774	8.14974712	7.651051691	8.087462841
C1_09320C_A	8.700439718	9.681238412	9.670656249	9.620219826	7.74819285	7.971543554	6.686500527	6.700439718
C1_09330W_A	7.515699838	8.28077077	8.909893084	7.73470962	8.791162889	8.936637939	7.159871337	7.321928095
C1_09340C_A	8.06608919	6.988684687	6.375039431	5.584962501	8.62935662	8.499845887	9.129283017	9.28077077
C1_09350W_A	10.56033283	11.17554955	11.5464122	10.86959384	11.62844554	11.70951466	11.27496047	11.09341756
C1_09360C_A	11.00562455	11.00422047	11.33371443	11.37068741	11.74693414	11.82217246	10.80735492	10.68211676
C1_09370W_A	10.14593215	9.784634846	9.854868383	9.430452552	10.55842071	10.65194861	10.17367714	10.08081753
C1_09380W_A	11.23900176	10.63753055	10.95710204	11.16804527	12.0202855	12.033423	11.90576305	11.8963324
C1_09390W_A	7.599912842	7.851749041	8.64385619	7.761551232	9.430452552	9.330916878	8.985841937	9.033423002
C1_09400C_A	5.584962501	3	3.906890596	5.044394119	6.820178962	6.87036472	4.459431619	4.807354922
C1_09410W_A	0	0	0	1.584962501	2.807354922	2.584962501	0	0
C1_09420W_A	1	1	1.584962501	5.129283017	5.087462841	5.700439718	2	2
C1_09430W_A	8.797661526	9.483815777	10.00562455	9.550746785	10.40832974	10.43671154	9.926295995	9.909893084
C1_09440W_A	9.055282436	8.781359714	8.873444113	8.396604781	9.616548844	9.663558104	9.310612782	9.211888295
C1_09450C_A	10.97513146	11.16741815	11.81097322	11.64340528	11.9403136	11.97584797	10.88264305	11.09803208
